share_sm,age,gender,education_level,income_level,cond,ResponseId,country,finished,condName,belief_in_cc,policy_support,wept,country_standard,alpha2,alpha3,share_sm_jittered
1.0,24.0,2.0,2.0,6.0,5,R_2dHojha81ztnNmr,uk,1,CollectAction,72.75,76.0,2.0,United Kingdom,GB,GBR,1.047973472018643
,65.0,1.0,4.0,8.0,6,R_3GBLZdGmrBqfBrE,uk,1,SystemJust,100.0,100.0,8.0,United Kingdom,GB,GBR,
1.0,46.0,2.0,3.0,4.0,5,R_3NRh9GzQWGsVr7H,uk,1,CollectAction,69.0,70.66666666666667,8.0,United Kingdom,GB,GBR,0.9106036185058428
,39.0,1.0,3.0,2.0,7,R_2zGRYLK1zEjlmhu,uk,1,PsychDistance,39.5,44.333333333333336,8.0,United Kingdom,GB,GBR,
0.0,67.0,2.0,2.0,3.0,2,R_VKFGyTrZw9MtOKt,uk,1,Identity-Social-Norms-Intervention,95.25,69.0,8.0,United Kingdom,GB,GBR,-0.013803066837394497
1.0,58.0,1.0,3.0,1.0,12,R_scJMHYfKFfmTy3T,uk,1,BindingMoral,92.75,58.333333333333336,3.0,United Kingdom,GB,GBR,0.9765108405003337
,66.0,1.0,2.0,4.0,10,R_2DMIpLjRxplNpFT,uk,1,DynamicNorm,81.25,90.88888888888889,8.0,United Kingdom,GB,GBR,
,71.0,2.0,2.0,2.0,12,R_28V3ktB6n3zTNNJ,uk,1,BindingMoral,100.0,86.77777777777777,8.0,United Kingdom,GB,GBR,
,48.0,2.0,3.0,6.0,11,R_yrvJm2qMzeA6ktr,uk,1,FutureSelfCont,99.75,87.22222222222223,8.0,United Kingdom,GB,GBR,
0.0,65.0,2.0,3.0,4.0,7,R_2X1jEYJbOnskHiJ,uk,1,PsychDistance,25.0,68.88888888888889,7.0,United Kingdom,GB,GBR,0.09203065524645536
,74.0,1.0,3.0,1.0,7,R_sA7HmpvpaUh4gdH,uk,1,PsychDistance,31.0,43.333333333333336,8.0,United Kingdom,GB,GBR,
1.0,63.0,1.0,3.0,7.0,1,R_1QMbhco8ENnzimB,uk,1,Control,99.0,100.0,1.0,United Kingdom,GB,GBR,1.0535949642592328
1.0,64.0,2.0,4.0,3.0,11,R_vCaTPojivGB1z4R,uk,1,FutureSelfCont,100.0,100.0,8.0,United Kingdom,GB,GBR,1.040184686617635
,64.0,2.0,3.0,6.0,3,R_3G2ElLqpeuIy6qp,uk,1,NegativeEmotions,99.25,80.66666666666667,8.0,United Kingdom,GB,GBR,
0.0,31.0,1.0,4.0,3.0,6,R_3mfajOaNz0JghUW,uk,1,SystemJust,95.75,94.22222222222224,1.0,United Kingdom,GB,GBR,0.005652027460541057
,36.0,2.0,4.0,1.0,9,R_2Bmw1oGjTVfRK42,uk,1,Letter2Future,100.0,66.66666666666667,8.0,United Kingdom,GB,GBR,
1.0,50.0,2.0,3.0,2.0,2,R_2wuGRqR2aMbz3wu,uk,1,Identity-Social-Norms-Intervention,73.5,64.22222222222223,2.0,United Kingdom,GB,GBR,1.2721683788171723
0.0,56.0,2.0,2.0,1.0,8,R_1OqntLeI0XFM8Ie,uk,1,PluralIgnorance,52.0,52.333333333333336,0.0,United Kingdom,GB,GBR,0.11387711703855126
0.0,62.0,1.0,2.0,1.0,5,R_2P7qx0tN5xO5tqB,uk,1,CollectAction,84.5,88.375,2.0,United Kingdom,GB,GBR,0.0602337416333439
,28.0,2.0,3.0,1.0,11,R_2rxDxfcDPCcWqdZ,uk,1,FutureSelfCont,74.75,61.77777777777778,0.0,United Kingdom,GB,GBR,
1.0,49.0,2.0,2.0,7.0,10,R_3sbMUUMOlQVU2p9,uk,1,DynamicNorm,70.5,71.88888888888889,2.0,United Kingdom,GB,GBR,1.136013641674739
1.0,47.0,1.0,2.0,9.0,8,R_2XhYXdJqBSUFgFb,uk,1,PluralIgnorance,92.5,82.55555555555556,0.0,United Kingdom,GB,GBR,1.3131290932386768
1.0,34.0,2.0,2.0,3.0,6,R_2ypdtRUaymr0RbZ,uk,1,SystemJust,100.0,71.0,8.0,United Kingdom,GB,GBR,1.0178151352637834
1.0,39.0,2.0,2.0,1.0,4,R_1jPa6HlBzB9ePbm,uk,1,SciConsens,97.5,80.55555555555556,8.0,United Kingdom,GB,GBR,0.9948571753126589
1.0,34.0,1.0,4.0,8.0,1,R_3qpoNYLhWGTfuwi,uk,1,Control,86.25,91.66666666666669,6.0,United Kingdom,GB,GBR,1.0094283565639603
1.0,60.0,1.0,3.0,2.0,3,R_2wv5CmdCzsXu7O3,uk,1,NegativeEmotions,85.25,75.0,4.0,United Kingdom,GB,GBR,0.8549107104877979
,57.0,1.0,4.0,5.0,7,R_vNyk86UnyuwdcHf,uk,1,PsychDistance,48.25,56.44444444444444,1.0,United Kingdom,GB,GBR,
1.0,61.0,2.0,2.0,3.0,9,R_3ijVo0E431jHQxe,uk,1,Letter2Future,1.25,1.5555555555555556,1.0,United Kingdom,GB,GBR,0.7192112090260526
1.0,44.0,1.0,3.0,2.0,4,R_qC78zcSBu64AqQx,uk,1,SciConsens,70.25,61.55555555555556,8.0,United Kingdom,GB,GBR,1.112565453049592
,38.0,1.0,3.0,4.0,8,R_2doo9Gns6NkL8xT,uk,1,PluralIgnorance,100.0,90.0,8.0,United Kingdom,GB,GBR,
,42.0,1.0,4.0,8.0,3,R_D6R0Abix9JlLEJ3,uk,1,NegativeEmotions,48.5,47.55555555555556,0.0,United Kingdom,GB,GBR,
,69.0,2.0,2.0,2.0,1,R_2Pj7UbRoGt5eJ5d,uk,1,Control,100.0,96.33333333333331,7.0,United Kingdom,GB,GBR,
0.0,35.0,2.0,3.0,1.0,6,R_3NDHJuey2iXzHfK,uk,1,SystemJust,87.75,70.44444444444444,0.0,United Kingdom,GB,GBR,0.1595761751606288
0.0,39.0,2.0,3.0,3.0,8,R_WDJUlB2hbbsNWDf,uk,1,PluralIgnorance,100.0,99.55555555555556,8.0,United Kingdom,GB,GBR,0.2965198037750493
0.0,40.0,2.0,3.0,7.0,4,R_1N811pu26iiN5JU,uk,1,SciConsens,83.5,72.55555555555556,7.0,United Kingdom,GB,GBR,-0.2825002333219716
0.0,29.0,1.0,2.0,2.0,6,R_dmqGzJ6u5JndxOV,uk,1,SystemJust,42.5,51.0,2.0,United Kingdom,GB,GBR,-0.11297898830896852
,32.0,2.0,3.0,4.0,10,R_3PLh4zGedFwKJRH,uk,1,DynamicNorm,100.0,89.66666666666667,3.0,United Kingdom,GB,GBR,
1.0,54.0,2.0,3.0,7.0,10,R_RkPW9A58YmBVmmd,uk,1,DynamicNorm,83.75,68.33333333333333,4.0,United Kingdom,GB,GBR,0.7294309174264941
1.0,52.0,1.0,4.0,4.0,5,R_12QMVfLMswshyF9,uk,1,CollectAction,48.75,53.55555555555556,8.0,United Kingdom,GB,GBR,1.0506041304582046
1.0,36.0,2.0,4.0,5.0,1,R_239yPy1cwY1y0SI,uk,1,Control,86.25,44.22222222222222,8.0,United Kingdom,GB,GBR,1.3562168155891696
0.0,59.0,1.0,3.0,4.0,7,R_w0MWjkhH1fkPPhf,uk,1,PsychDistance,85.0,57.66666666666666,8.0,United Kingdom,GB,GBR,0.07548637856377688
0.0,50.0,2.0,4.0,8.0,2,R_1hEJrKL07VLGVQB,uk,1,Identity-Social-Norms-Intervention,1.5,8.88888888888889,8.0,United Kingdom,GB,GBR,-0.14029734972901436
,51.0,2.0,3.0,3.0,11,R_3dXjlFJs3M60OKU,uk,1,FutureSelfCont,95.0,86.33333333333333,8.0,United Kingdom,GB,GBR,
1.0,41.0,1.0,2.0,2.0,6,R_2CxNidDDmrcQ073,uk,1,SystemJust,93.5,79.22222222222223,4.0,United Kingdom,GB,GBR,0.9702868427719992
1.0,22.0,2.0,3.0,2.0,2,R_3nCAsPGGM0BHFwp,uk,1,Identity-Social-Norms-Intervention,42.0,89.0,8.0,United Kingdom,GB,GBR,0.9945723026606736
,59.0,2.0,3.0,3.0,9,R_3n1RP51iI9Ts5b5,uk,1,Letter2Future,89.75,77.11111111111111,7.0,United Kingdom,GB,GBR,
1.0,33.0,2.0,3.0,1.0,4,R_1hYxTPg6GsGHBIz,uk,1,SciConsens,60.75,49.77777777777778,1.0,United Kingdom,GB,GBR,1.1961753718039816
,68.0,2.0,3.0,5.0,7,R_1qWWiFMIeANeqVY,uk,1,PsychDistance,96.25,87.33333333333333,8.0,United Kingdom,GB,GBR,
,67.0,2.0,3.0,4.0,12,R_1gcCjoy52E4eafd,uk,1,BindingMoral,98.5,89.0,8.0,United Kingdom,GB,GBR,
,74.0,1.0,2.0,4.0,5,R_0uEhMfjhCvRi46t,uk,1,CollectAction,96.0,82.0,8.0,United Kingdom,GB,GBR,
,38.0,2.0,3.0,4.0,8,R_s6GOa653mTBYgUx,uk,1,PluralIgnorance,80.0,60.55555555555556,8.0,United Kingdom,GB,GBR,
,44.0,2.0,4.0,4.0,5,R_1kH3884m47RGwQJ,uk,1,CollectAction,87.75,69.88888888888889,8.0,United Kingdom,GB,GBR,
,21.0,2.0,3.0,1.0,1,R_2qelVdfa7h09Wui,uk,1,Control,84.25,86.88888888888889,2.0,United Kingdom,GB,GBR,
0.0,67.0,2.0,2.0,4.0,7,R_1OlF7eYardIo9Kd,uk,1,PsychDistance,31.5,52.11111111111112,7.0,United Kingdom,GB,GBR,0.009613796098929206
0.0,51.0,2.0,2.0,4.0,8,R_3Jtq2dF9oZlFldA,uk,1,PluralIgnorance,75.75,74.66666666666667,8.0,United Kingdom,GB,GBR,0.0033499533951762196
0.0,68.0,2.0,3.0,3.0,4,R_3mkIvSnK7JIVenf,uk,1,SciConsens,92.0,81.0,8.0,United Kingdom,GB,GBR,0.15159176746371703
0.0,66.0,1.0,2.0,3.0,2,R_3lxbF9bS14gar1G,uk,1,Identity-Social-Norms-Intervention,100.0,94.44444444444444,8.0,United Kingdom,GB,GBR,-0.02671590783023659
,52.0,1.0,2.0,2.0,12,R_2417UufUN9vTT3k,uk,1,BindingMoral,45.5,40.44444444444444,1.0,United Kingdom,GB,GBR,
,61.0,1.0,2.0,1.0,4,R_3ozLJKb3mZ02xKX,uk,1,SciConsens,94.75,82.0,0.0,United Kingdom,GB,GBR,
1.0,56.0,1.0,2.0,2.0,2,R_1G64qiTCifPT7q1,uk,1,Identity-Social-Norms-Intervention,100.0,77.55555555555556,1.0,United Kingdom,GB,GBR,0.9912760366252177
0.0,41.0,2.0,4.0,5.0,10,R_3hAsHqABKVPqsb2,uk,1,DynamicNorm,99.25,86.44444444444444,3.0,United Kingdom,GB,GBR,0.032391291526626426
,74.0,1.0,3.0,3.0,7,R_22qNi6qWNj4oLmd,uk,1,PsychDistance,50.75,63.888888888888886,8.0,United Kingdom,GB,GBR,
,74.0,2.0,2.0,1.0,3,R_28Zqe3Wf8YaYXp6,uk,1,NegativeEmotions,94.0,86.22222222222223,8.0,United Kingdom,GB,GBR,
,66.0,1.0,4.0,7.0,9,R_1o8aqMKdvXgP7Z9,uk,1,Letter2Future,78.75,97.77777777777776,8.0,United Kingdom,GB,GBR,
,28.0,2.0,3.0,8.0,11,R_2CTc1ljDNCkFPyz,uk,1,FutureSelfCont,76.25,77.55555555555556,0.0,United Kingdom,GB,GBR,
,45.0,1.0,3.0,1.0,3,R_bEDwPBZbIYWfuk9,uk,1,NegativeEmotions,33.5,25.88888888888889,0.0,United Kingdom,GB,GBR,
0.0,47.0,2.0,3.0,4.0,10,R_12RMFbJSKEgni8P,uk,1,DynamicNorm,54.75,74.88888888888889,3.0,United Kingdom,GB,GBR,-0.07198486241344282
1.0,40.0,2.0,3.0,2.0,8,R_2OO1ll0nrhTe3qm,uk,1,PluralIgnorance,78.75,65.55555555555556,8.0,United Kingdom,GB,GBR,1.1428126938947945
,71.0,2.0,2.0,4.0,6,R_25Nkp823EUZmkgF,uk,1,SystemJust,68.5,65.33333333333333,8.0,United Kingdom,GB,GBR,
1.0,48.0,2.0,2.0,2.0,12,R_2QVvuc5XIKYAeF8,uk,1,BindingMoral,100.0,88.88888888888889,8.0,United Kingdom,GB,GBR,1.0165819984702091
1.0,47.0,1.0,4.0,4.0,5,R_3j3F6ECzzhuYuQR,uk,1,CollectAction,75.0,60.77777777777778,1.0,United Kingdom,GB,GBR,0.8873375968710623
1.0,51.0,1.0,2.0,3.0,6,R_pyg0X5UgWH2h62R,uk,1,SystemJust,82.25,47.0,8.0,United Kingdom,GB,GBR,1.0481028146906624
1.0,52.0,1.0,2.0,3.0,7,R_V37Q7ewZLsfvfiN,uk,1,PsychDistance,40.75,52.11111111111112,1.0,United Kingdom,GB,GBR,0.9749334796129873
,22.0,2.0,3.0,6.0,12,R_3ZTGg5Xvq3jtKZr,uk,1,BindingMoral,84.5,92.0,8.0,United Kingdom,GB,GBR,
1.0,33.0,1.0,4.0,7.0,2,R_1pmJpb3r2YTpQAw,uk,1,Identity-Social-Norms-Intervention,76.5,80.22222222222223,8.0,United Kingdom,GB,GBR,0.7783389788061126
0.0,73.0,1.0,2.0,6.0,2,R_1gqppF7EUKu2OpZ,uk,1,Identity-Social-Norms-Intervention,60.75,41.875,8.0,United Kingdom,GB,GBR,-0.05379260752079392
,47.0,1.0,2.0,1.0,6,R_2b14HWwpxzLQtUJ,uk,1,SystemJust,1.75,22.22222222222222,7.0,United Kingdom,GB,GBR,
0.0,55.0,2.0,3.0,8.0,10,R_3dH7kUoLL0kBkdr,uk,1,DynamicNorm,74.75,62.22222222222222,8.0,United Kingdom,GB,GBR,-0.17436169583493513
0.0,67.0,1.0,3.0,3.0,4,R_3GxkOLSVoPpli2S,uk,1,SciConsens,98.75,98.88888888888889,8.0,United Kingdom,GB,GBR,-0.1055605379670527
0.0,52.0,2.0,3.0,2.0,1,R_1EibwfOvRlXWCo5,uk,1,Control,73.25,48.0,5.0,United Kingdom,GB,GBR,0.23994656357183786
0.0,46.0,1.0,2.0,3.0,1,R_1E5J1g9NY7hHLoC,uk,1,Control,73.5,69.22222222222223,8.0,United Kingdom,GB,GBR,0.08336439709113878
0.0,51.0,1.0,3.0,4.0,7,R_2P1fKtXQebdtUZ1,uk,1,PsychDistance,4.25,38.55555555555556,0.0,United Kingdom,GB,GBR,-0.045525071261207514
0.0,22.0,2.0,4.0,5.0,4,R_1nNS66n6cWeXFbK,uk,1,SciConsens,59.75,55.888888888888886,8.0,United Kingdom,GB,GBR,-0.029300135376752943
0.0,48.0,1.0,2.0,3.0,2,R_122VOgQxMYLPYcR,uk,1,Identity-Social-Norms-Intervention,69.5,66.22222222222223,8.0,United Kingdom,GB,GBR,0.09286814196001227
,60.0,1.0,3.0,4.0,4,R_11ZOuaddxWfeB7D,uk,1,SciConsens,45.25,28.0,0.0,United Kingdom,GB,GBR,
1.0,37.0,2.0,2.0,4.0,3,R_1gGWUOCgQqHxZmN,uk,1,NegativeEmotions,47.25,46.55555555555556,1.0,United Kingdom,GB,GBR,0.9765683886464795
1.0,62.0,1.0,3.0,2.0,10,R_1i9HKbAJAlkPXOD,uk,1,DynamicNorm,6.5,29.33333333333333,8.0,United Kingdom,GB,GBR,0.9041016034053766
,59.0,2.0,5.0,4.0,8,R_tE7bBoi4UZQ4Shb,uk,1,PluralIgnorance,47.75,,3.0,United Kingdom,GB,GBR,
0.0,61.0,1.0,2.0,4.0,3,R_9ZHmy4ixsaYamD7,uk,1,NegativeEmotions,40.75,28.55555555555556,0.0,United Kingdom,GB,GBR,-0.05862110497097973
,21.0,2.0,4.0,3.0,3,R_1H8d35XPW5HAy3P,uk,1,NegativeEmotions,90.75,79.88888888888889,8.0,United Kingdom,GB,GBR,
0.0,52.0,1.0,3.0,9.0,1,R_10vmECAW9wUvDPa,uk,1,Control,78.0,63.55555555555556,2.0,United Kingdom,GB,GBR,-0.06906649380149996
1.0,25.0,1.0,4.0,3.0,2,R_9RIY2YaSk1ka46J,uk,1,Identity-Social-Norms-Intervention,67.0,74.55555555555556,0.0,United Kingdom,GB,GBR,0.9390674561277566
0.0,69.0,1.0,3.0,5.0,8,R_XN8elJMsmy6oyBz,uk,1,PluralIgnorance,76.0,62.888888888888886,0.0,United Kingdom,GB,GBR,0.007233772957520065
0.0,74.0,2.0,2.0,9.0,5,R_2uyws1S4Q3OnzFs,uk,1,CollectAction,51.75,57.55555555555556,8.0,United Kingdom,GB,GBR,0.2702657492722423
,39.0,2.0,3.0,5.0,9,R_sOwPFRl0khRJABP,uk,1,Letter2Future,66.25,45.11111111111112,8.0,United Kingdom,GB,GBR,
0.0,57.0,1.0,3.0,1.0,4,R_2VIKob5KoZXkW9x,uk,1,SciConsens,2.5,34.77777777777778,0.0,United Kingdom,GB,GBR,-0.2739467554391604
0.0,51.0,2.0,3.0,8.0,2,R_11ckJwQWELW19kc,uk,1,Identity-Social-Norms-Intervention,60.25,61.55555555555556,2.0,United Kingdom,GB,GBR,0.08164140654329105
0.0,62.0,2.0,2.0,4.0,6,R_2aeu6j4zZoa4WoH,uk,1,SystemJust,15.5,23.33333333333333,1.0,United Kingdom,GB,GBR,0.12471146867307685
1.0,22.0,1.0,3.0,5.0,6,R_4VFjXRu1eRZqRu9,uk,1,SystemJust,59.75,64.22222222222223,3.0,United Kingdom,GB,GBR,0.9308982688535636
,71.0,2.0,4.0,1.0,7,R_2cwKFCyN3eTaeLi,uk,1,PsychDistance,0.0,13.333333333333334,0.0,United Kingdom,GB,GBR,
0.0,38.0,2.0,3.0,3.0,5,R_3RqqfYo3nUASTMg,uk,1,CollectAction,77.0,65.88888888888889,8.0,United Kingdom,GB,GBR,0.12936692687493923
,54.0,2.0,3.0,2.0,11,R_Qg1IsVTbU2ZIsP7,uk,1,FutureSelfCont,100.0,96.55555555555556,8.0,United Kingdom,GB,GBR,
,61.0,1.0,2.0,6.0,12,R_2wNtMwhSQzkmX6D,uk,1,BindingMoral,100.0,89.88888888888889,8.0,United Kingdom,GB,GBR,
0.0,53.0,1.0,2.0,5.0,3,R_2OT5qdOKCCLZo5M,uk,1,NegativeEmotions,6.5,41.0,1.0,United Kingdom,GB,GBR,-0.10434991655107317
,53.0,2.0,3.0,1.0,5,R_3EAOkqxKUV2swWZ,uk,1,CollectAction,94.0,82.77777777777777,8.0,United Kingdom,GB,GBR,
1.0,34.0,1.0,4.0,8.0,9,R_yxW0V4aSAPI9NUl,uk,1,Letter2Future,67.25,69.11111111111111,8.0,United Kingdom,GB,GBR,0.9797541287181474
0.0,59.0,1.0,3.0,5.0,12,R_2Xdgsc6B4xIAfGl,uk,1,BindingMoral,92.75,69.11111111111111,8.0,United Kingdom,GB,GBR,-0.231919326174748
,59.0,2.0,3.0,2.0,4,R_2q3jOt6cUQ0jRwy,uk,1,SciConsens,82.5,81.11111111111111,8.0,United Kingdom,GB,GBR,
1.0,43.0,1.0,3.0,3.0,2,R_3qsAjzTjUrkqHEC,uk,1,Identity-Social-Norms-Intervention,99.0,89.11111111111111,0.0,United Kingdom,GB,GBR,0.9797012341924558
1.0,22.0,1.0,4.0,8.0,10,R_1C77O7kPT8hKfwl,uk,1,DynamicNorm,50.5,51.0,1.0,United Kingdom,GB,GBR,1.0819965077453284
0.0,54.0,2.0,4.0,7.0,11,R_szejSfrLyHSu9ON,uk,1,FutureSelfCont,96.0,81.0,8.0,United Kingdom,GB,GBR,-0.08905553377936755
,72.0,1.0,4.0,2.0,7,R_2t3UBko6Hf57HMZ,uk,1,PsychDistance,73.25,60.11111111111112,8.0,United Kingdom,GB,GBR,
,42.0,2.0,4.0,7.0,8,R_VRcqaYlIiHuInPH,uk,1,PluralIgnorance,90.25,76.44444444444444,8.0,United Kingdom,GB,GBR,
0.0,65.0,2.0,2.0,1.0,5,R_12Kq5bxBqCQpzs6,uk,1,CollectAction,100.0,81.11111111111111,2.0,United Kingdom,GB,GBR,0.15492234105411362
,60.0,1.0,2.0,1.0,8,R_sR0gDIlHLRu1xex,uk,1,PluralIgnorance,100.0,91.11111111111111,3.0,United Kingdom,GB,GBR,
,66.0,2.0,3.0,2.0,12,R_3NPUMUVGMWzTvEW,uk,1,BindingMoral,48.5,50.333333333333336,8.0,United Kingdom,GB,GBR,
0.0,69.0,2.0,4.0,5.0,2,R_25Qu8AgPLOy0y8M,uk,1,Identity-Social-Norms-Intervention,99.25,66.88888888888889,8.0,United Kingdom,GB,GBR,0.07320122467878394
1.0,33.0,2.0,1.0,4.0,10,R_31GAtuAWZK4W50e,uk,1,DynamicNorm,80.0,81.44444444444444,1.0,United Kingdom,GB,GBR,1.1885952692477573
0.0,59.0,2.0,2.0,4.0,3,R_3QMMzM73maWI3UI,uk,1,NegativeEmotions,91.0,66.88888888888889,2.0,United Kingdom,GB,GBR,-0.09320514510440599
0.0,61.0,1.0,2.0,7.0,7,R_28TeU5iO0XTunQM,uk,1,PsychDistance,15.0,16.666666666666668,8.0,United Kingdom,GB,GBR,0.039616153780462134
,57.0,1.0,4.0,7.0,6,R_2AYCsOUOe1IsX6M,uk,1,SystemJust,49.0,50.333333333333336,8.0,United Kingdom,GB,GBR,
1.0,70.0,2.0,2.0,5.0,1,R_pcM8vKrUamZpOAV,uk,1,Control,79.5,78.44444444444444,0.0,United Kingdom,GB,GBR,0.9325615016031605
,67.0,1.0,2.0,2.0,1,R_RK9JnvF8vWBMRP3,uk,1,Control,51.75,43.0,3.0,United Kingdom,GB,GBR,
0.0,40.0,1.0,3.0,2.0,11,R_UbQWh8zPsauS5Nv,uk,1,FutureSelfCont,59.5,58.11111111111112,0.0,United Kingdom,GB,GBR,-0.13366019845939384
1.0,68.0,1.0,3.0,7.0,3,R_9N6qOFDuT9Q8Fdn,uk,1,NegativeEmotions,95.0,78.33333333333333,2.0,United Kingdom,GB,GBR,1.0758600569986898
0.0,55.0,2.0,3.0,2.0,5,R_eWKNqroeJYhcV4R,uk,1,CollectAction,38.25,50.22222222222222,3.0,United Kingdom,GB,GBR,0.07118741934637617
,20.0,2.0,2.0,9.0,9,R_1f2tr8C9tAm7KFt,uk,1,Letter2Future,88.25,70.0,7.0,United Kingdom,GB,GBR,
,73.0,2.0,2.0,2.0,6,R_DV5VlVp9AYmdR2V,uk,1,SystemJust,91.25,91.33333333333331,8.0,United Kingdom,GB,GBR,
,68.0,1.0,2.0,2.0,10,R_2dlRJS58xWqJS4P,uk,1,DynamicNorm,72.5,53.0,1.0,United Kingdom,GB,GBR,
1.0,54.0,2.0,3.0,2.0,8,R_1NeMdFQBN6d2Yav,uk,1,PluralIgnorance,85.75,75.66666666666667,8.0,United Kingdom,GB,GBR,1.0579255284532976
0.0,61.0,1.0,4.0,1.0,4,R_1dgb7qIept1Qkg4,uk,1,SciConsens,1.25,21.55555555555556,0.0,United Kingdom,GB,GBR,-0.23117186431215853
1.0,54.0,1.0,3.0,1.0,5,R_2D6cugmYZkiWgt6,uk,1,CollectAction,94.5,88.44444444444444,5.0,United Kingdom,GB,GBR,0.9147421278324898
0.0,32.0,1.0,3.0,2.0,2,R_dhiL5U9Xux9Mz4d,uk,1,Identity-Social-Norms-Intervention,100.0,78.33333333333333,0.0,United Kingdom,GB,GBR,0.16302983501348908
,43.0,1.0,4.0,4.0,3,R_1GCfuVrZm2goAWb,uk,1,NegativeEmotions,35.75,47.22222222222222,8.0,United Kingdom,GB,GBR,
1.0,18.0,1.0,2.0,2.0,9,R_2zCKDdPJQqcQTov,uk,1,Letter2Future,46.5,49.142857142857146,8.0,United Kingdom,GB,GBR,0.986308266600503
,19.0,2.0,3.0,5.0,8,R_TenVlrSJVaFmThD,uk,1,PluralIgnorance,95.25,67.66666666666667,1.0,United Kingdom,GB,GBR,
,73.0,2.0,4.0,3.0,4,R_265VxaaQeJR6nGv,uk,1,SciConsens,98.25,95.88888888888889,8.0,United Kingdom,GB,GBR,
0.0,40.0,2.0,2.0,3.0,1,R_1hMVDiOGKL10Yu5,uk,1,Control,15.75,34.666666666666664,8.0,United Kingdom,GB,GBR,0.07313241553952095
1.0,21.0,2.0,3.0,3.0,7,R_3oFN5Ugf5PoELJi,uk,1,PsychDistance,91.75,78.125,0.0,United Kingdom,GB,GBR,0.9363116981595765
0.0,25.0,2.0,3.0,5.0,2,R_1flJkhjRVTgP5jJ,uk,1,Identity-Social-Norms-Intervention,70.0,58.25,0.0,United Kingdom,GB,GBR,0.314491094916335
,70.0,2.0,3.0,1.0,11,R_2YLhBuWy6z2drKS,uk,1,FutureSelfCont,100.0,93.55555555555556,8.0,United Kingdom,GB,GBR,
1.0,33.0,1.0,1.0,2.0,10,R_3iBSggeTBzlngsi,uk,1,DynamicNorm,51.5,51.22222222222222,0.0,United Kingdom,GB,GBR,1.0612642200261453
0.0,69.0,2.0,3.0,2.0,6,R_3qajk64tpMAXPZm,uk,1,SystemJust,94.0,96.33333333333331,8.0,United Kingdom,GB,GBR,0.012195659919122002
0.0,58.0,2.0,4.0,9.0,6,R_2ZWhgIIpc1rFd5i,uk,1,SystemJust,94.5,82.0,8.0,United Kingdom,GB,GBR,0.026421670674523015
,61.0,1.0,2.0,7.0,12,R_qKMHoLsBk7Vf82J,uk,1,BindingMoral,8.25,45.888888888888886,2.0,United Kingdom,GB,GBR,
1.0,41.0,2.0,4.0,2.0,7,R_3lRIFf4yipQ1hpV,uk,1,PsychDistance,71.75,77.11111111111111,3.0,United Kingdom,GB,GBR,0.958626295131094
,22.0,2.0,4.0,2.0,4,R_eb8piXwFl8HaDAd,uk,1,SciConsens,100.0,72.22222222222223,0.0,United Kingdom,GB,GBR,
,37.0,1.0,2.0,2.0,5,R_1PSiZ7WGCemnDb9,uk,1,CollectAction,75.5,68.33333333333333,2.0,United Kingdom,GB,GBR,
,66.0,1.0,3.0,1.0,12,R_2OIsUcH8TtpjpPj,uk,1,BindingMoral,61.5,,8.0,United Kingdom,GB,GBR,
,22.0,2.0,2.0,4.0,8,R_x6flaUuoTJCbe4F,uk,1,PluralIgnorance,80.75,54.11111111111112,1.0,United Kingdom,GB,GBR,
0.0,48.0,2.0,4.0,5.0,7,R_z9ewlSgKQMyCLwl,uk,1,PsychDistance,83.75,57.11111111111112,0.0,United Kingdom,GB,GBR,-0.1789204792669432
1.0,23.0,2.0,4.0,7.0,10,R_3M98yrq60qvDjoQ,uk,1,DynamicNorm,91.75,82.66666666666667,8.0,United Kingdom,GB,GBR,0.9090584040304995
0.0,63.0,2.0,3.0,4.0,2,R_2a8HWgRw6tqtYn0,uk,1,Identity-Social-Norms-Intervention,59.0,37.66666666666666,0.0,United Kingdom,GB,GBR,-0.1562014437220083
1.0,35.0,1.0,3.0,4.0,4,R_3dYpw4pOsTVAng4,uk,1,SciConsens,61.75,72.77777777777777,8.0,United Kingdom,GB,GBR,0.9938451287284699
1.0,41.0,2.0,4.0,5.0,8,R_3mgebKS5aXOx77x,uk,1,PluralIgnorance,79.0,75.11111111111111,8.0,United Kingdom,GB,GBR,0.9050522981409129
1.0,29.0,2.0,3.0,1.0,11,R_2YEvwGkX5de9LDj,uk,1,FutureSelfCont,100.0,94.44444444444444,8.0,United Kingdom,GB,GBR,1.0394125902687315
,27.0,2.0,3.0,3.0,7,R_WodUx2PqSxNS0nL,uk,1,PsychDistance,96.5,71.55555555555556,2.0,United Kingdom,GB,GBR,
1.0,61.0,2.0,2.0,4.0,1,R_UnfUUoQTPd4CC53,uk,1,Control,99.75,97.66666666666669,8.0,United Kingdom,GB,GBR,1.0596029446296293
0.0,27.0,2.0,4.0,5.0,6,R_RrgIKMyW7r7jYul,uk,1,SystemJust,100.0,62.11111111111112,2.0,United Kingdom,GB,GBR,-0.12606337280276678
,72.0,1.0,3.0,7.0,5,R_3L76iFl7CZSxcYd,uk,1,CollectAction,98.5,99.77777777777776,8.0,United Kingdom,GB,GBR,
1.0,61.0,1.0,3.0,1.0,9,R_1fkrcaLwSHJLrh8,uk,1,Letter2Future,100.0,97.11111111111111,8.0,United Kingdom,GB,GBR,1.013797228935724
